country_code,SpatialDimType,year,value,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3
30,UNREGION,2019,1.11041,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,2.03125,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MDV,COUNTRY,2019,15.12367,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
AZE,COUNTRY,2019,98.24098,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
DZA,COUNTRY,2019,40.17197,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
UNSDG_LAC,UNSDGREGION,2019,0.00873,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,2.83771,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114
IRQ,COUNTRY,2019,0.52792,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
150,UNREGION,2019,0.00076,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068
SLB,COUNTRY,2019,5.99077,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.08148,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114
202,UNREGION,2019,1.00852,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039
145,UNREGION,2019,0.05046,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
PNG,COUNTRY,2019,22.1522,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
VUT,COUNTRY,2019,1.4302,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
WPR,REGION,2019,0.95855,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
TUN,COUNTRY,2019,11.61689,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
ECU,COUNTRY,2019,4.76743,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
EUR,REGION,2019,0.03173,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114
ROU,COUNTRY,2019,8.0527,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
SEAR,REGION,2019,0.37132,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MDG,COUNTRY,2019,2.02918,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
BGD,COUNTRY,2019,6.30306,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
GBR,COUNTRY,2019,1.90836,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
34,UNREGION,2019,0.08133,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
15,UNREGION,2019,5.2096,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE113
143,UNREGION,2019,1.40055,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.13262,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118
35,UNREGION,2019,0.00664,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068
WB_LIMI,WORLDBANKINCOMEGROUP,2019,2.36658,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
34,UNREGION,2019,1.13254,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113
WPR,REGION,2019,3.44475,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE113
EMR,REGION,2019,0.95107,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113
419,UNREGION,2019,0.03659,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE118
IDN,COUNTRY,2019,3.75077,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
CYP,COUNTRY,2019,13.87102,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.11846,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE068
CHN,COUNTRY,2019,7.82173,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.14365,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039
CRI,COUNTRY,2019,0.45945,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
ESP,COUNTRY,2019,17.86941,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
34,UNREGION,2019,4.46597,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE118
ZWE,COUNTRY,2019,3.37668,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
NLD,COUNTRY,2019,16.27145,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
UGA,COUNTRY,2019,9.12248,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
KIR,COUNTRY,2019,9.23437,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
AMR,REGION,2019,0.13393,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
AFR,REGION,2019,0.01453,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118
QAT,COUNTRY,2019,0.47981,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
KOR,COUNTRY,2019,11.17466,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
143,UNREGION,2019,0.06029,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE118
VNM,COUNTRY,2019,1.17125,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,1.45303,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE113
202,UNREGION,2019,0.32824,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE118
DEU,COUNTRY,2019,5.12857,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
KWT,COUNTRY,2019,8.29186,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
21,UNREGION,2019,0.00124,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE5-9,ENVCAUSE,ENVCAUSE_ENVCAUSE039
WPR,REGION,2019,0.61801,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114
EUR,REGION,2019,1.81445,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE118
FRA,COUNTRY,2019,3.66954,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_LAC,UNSDGREGION,2019,0.41192,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039
WPR,REGION,2019,0.98983,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE118
202,UNREGION,2019,0.28065,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
AFR,REGION,2019,0.08287,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,0.04815,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.00264,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
150,UNREGION,2019,0.11469,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068
MYS,COUNTRY,2019,14.75068,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
PHL,COUNTRY,2019,5.80142,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
WSM,COUNTRY,2019,4.61505,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
ALB,COUNTRY,2019,66.10222,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
21,UNREGION,2019,0.00536,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE114
FSM,COUNTRY,2019,20.8255,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
15,UNREGION,2019,0.08059,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
JAM,COUNTRY,2019,11.04536,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
NPL,COUNTRY,2019,50.96925,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
EUR,REGION,2019,0.21514,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118
SLV,COUNTRY,2019,7.60153,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
EMR,REGION,2019,0.16715,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE039
143,UNREGION,2019,1.55475,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039
WB_HI,WORLDBANKINCOMEGROUP,2019,0.36484,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.02991,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.22076,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,0.92409,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118
30,UNREGION,2019,0.8512,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,1.4813,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MNG,COUNTRY,2019,40.44712,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,4.58083,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE039
9,UNREGION,2019,0.3722,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118
202,UNREGION,2019,1.01214,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE114
AMR,REGION,2019,1.38142,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE113
HUN,COUNTRY,2019,66.05289,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
OMN,COUNTRY,2019,0.42994,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
EUR,REGION,2019,10.93881,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114
BGR,COUNTRY,2019,39.14279,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
ATG,COUNTRY,2019,11.71356,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
CPV,COUNTRY,2019,7.42446,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.00736,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE039
CHL,COUNTRY,2019,2.9726,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
VEN,COUNTRY,2019,3.98368,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
21,UNREGION,2019,0.2859,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
AFR,REGION,2019,0.35218,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068
419,UNREGION,2019,0.08254,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.12913,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
145,UNREGION,2019,0.14421,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113
AFR,REGION,2019,0.00435,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068
MLI,COUNTRY,2019,8.51636,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.00142,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068
DEU,COUNTRY,2019,5.36637,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
DEU,COUNTRY,2019,36.01503,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
OMN,COUNTRY,2019,1.37841,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
SWE,COUNTRY,2019,22.8038,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
BFA,COUNTRY,2019,0.18919,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
143,UNREGION,2019,4.81051,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.0358,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE068
GUY,COUNTRY,2019,0.29995,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
35,UNREGION,2019,0.11878,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
21,UNREGION,2019,3.32188,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114
TLS,COUNTRY,2019,2.19225,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
GEO,COUNTRY,2019,3.50817,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.00233,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_LAC,UNSDGREGION,2019,0.05526,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.00217,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE114
SEAR,REGION,2019,0.77578,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118
34,UNREGION,2019,3.77193,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.34182,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118
BLR,COUNTRY,2019,2.38861,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
HUN,COUNTRY,2019,4.46379,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
BRN,COUNTRY,2019,11.39325,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.47037,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113
150,UNREGION,2019,2.63339,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE113
FIN,COUNTRY,2019,1.02542,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
EUR,REGION,2019,0.03034,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,1.06341,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068
EUR,REGION,2019,0.20236,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SDN,COUNTRY,2019,34.43035,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
SWE,COUNTRY,2019,15.99111,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
EGY,COUNTRY,2019,2.61633,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
34,UNREGION,2019,2.8642,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113
EMR,REGION,2019,0.04896,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE118
21,UNREGION,2019,2.06565,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
EMR,REGION,2019,1.33039,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
GLOBAL,GLOBAL,2019,0.04481,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039
DJI,COUNTRY,2019,0.1813,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
AZE,COUNTRY,2019,3.74239,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
CMR,COUNTRY,2019,2.66028,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
EMR,REGION,2019,0.01842,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118
21,UNREGION,2019,0.11834,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039
MDG,COUNTRY,2019,0.03978,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
150,UNREGION,2019,0.02036,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.76621,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
EUR,REGION,2019,0.00509,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.81108,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SEAR,REGION,2019,0.02761,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068
9,UNREGION,2019,0.0205,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.08779,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE039
GHA,COUNTRY,2019,0.16106,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
AMR,REGION,2019,0.02768,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039
ATG,COUNTRY,2019,1.12895,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.03612,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113
EMR,REGION,2019,0.14026,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UGA,COUNTRY,2019,21.1439,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
35,UNREGION,2019,5.18523,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114
LAO,COUNTRY,2019,0.67844,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
HND,COUNTRY,2019,8.65834,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.264,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
AFR,REGION,2019,0.13369,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114
419,UNREGION,2019,0.01994,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE068
34,UNREGION,2019,1.46494,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
FJI,COUNTRY,2019,0.15938,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
202,UNREGION,2019,8.22656,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113
KWT,COUNTRY,2019,3.46976,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
35,UNREGION,2019,0.21192,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068
AUT,COUNTRY,2019,2.13629,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
EMR,REGION,2019,0.07113,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE114
143,UNREGION,2019,2.26863,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE114
15,UNREGION,2019,0.06526,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE068
419,UNREGION,2019,0.13096,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
AFR,REGION,2019,0.22529,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114
KHM,COUNTRY,2019,9.61084,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
145,UNREGION,2019,1.62183,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,0.00936,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068
