country_code,SpatialDimType,year,value,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3
SVN,COUNTRY,2014,17.09022,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
AND,COUNTRY,2010,10.5256,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LBY,COUNTRY,2012,25.98791,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GMB,COUNTRY,2016,34.56936,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
KOR,COUNTRY,2019,25.04855,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
TJK,COUNTRY,2017,55.9658,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MAR,COUNTRY,2013,12.87496,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
COM,COUNTRY,2016,14.15413,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SRB,COUNTRY,2011,32.12643,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
AND,COUNTRY,2015,10.35071,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CPV,COUNTRY,2014,31.56653,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
DMA,COUNTRY,2011,7.69866,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NER,COUNTRY,2014,47.35291,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ISL,COUNTRY,2013,6.38553,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
DNK,COUNTRY,2015,11.83353,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
THA,COUNTRY,2016,25.97397,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
AUT,COUNTRY,2016,13.27204,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SYR,COUNTRY,2010,25.07604,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
COM,COUNTRY,2017,14.6318,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ZWE,COUNTRY,2015,15.12702,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MHL,COUNTRY,2012,7.46193,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
ARG,COUNTRY,2019,12.04087,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AZE,COUNTRY,2013,29.744,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HI_EUR,WHOINCOMEREGION,2012,15.40533,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
UGA,COUNTRY,2010,29.74588,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MCO,COUNTRY,2018,9.87806,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CHN,COUNTRY,2012,53.43098,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PAK,COUNTRY,2019,51.58568,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PRT,COUNTRY,2019,6.58347,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ATG,COUNTRY,2010,8.29467,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MAR,COUNTRY,2018,13.8425,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MCO,COUNTRY,2017,9.62937,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BDI,COUNTRY,2017,26.03402,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
DEU,COUNTRY,2014,11.20476,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TKM,COUNTRY,2011,35.64077,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CUB,COUNTRY,2016,13.94183,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BEN,COUNTRY,2018,33.2781,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
HUN,COUNTRY,2015,19.39923,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CUB,COUNTRY,2012,13.15307,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LTU,COUNTRY,2014,14.52901,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
IRN,COUNTRY,2014,28.8459,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MOZ,COUNTRY,2012,17.46392,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ALB,COUNTRY,2016,17.59304,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SDN,COUNTRY,2016,25.42933,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SEN,COUNTRY,2012,38.22171,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BGD,COUNTRY,2018,50.66434,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BLR,COUNTRY,2018,16.08948,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SOM,COUNTRY,2011,14.47293,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PAN,COUNTRY,2016,14.38834,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PRK,COUNTRY,2013,72.47015,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MLI,COUNTRY,2015,50.85024,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MWI,COUNTRY,2014,18.71457,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SVN,COUNTRY,2011,23.40682,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MUS,COUNTRY,2017,11.0011,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GMB,COUNTRY,2016,41.1589,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MAR,COUNTRY,2019,12.79628,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CUB,COUNTRY,2010,15.97513,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HI_EMR,WHOINCOMEREGION,2012,54.99951,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BDI,COUNTRY,2014,28.28168,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SYC,COUNTRY,2017,16.83262,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LAO,COUNTRY,2011,22.11294,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
543,UNREGION,2017,8.56436,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GBR,COUNTRY,2019,7.81825,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ISL,COUNTRY,2012,6.36981,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ETH,COUNTRY,2015,21.20638,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
NGA,COUNTRY,2017,58.55739,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SUR,COUNTRY,2017,14.47555,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SWE,COUNTRY,2014,5.61163,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
EMR,REGION,2012,47.041,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PLW,COUNTRY,2013,7.77074,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LUX,COUNTRY,2017,9.83734,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
62,UNREGION,2015,53.21841,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CZE,COUNTRY,2015,18.36065,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
THA,COUNTRY,2012,26.53737,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
VEN,COUNTRY,2013,21.73802,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
UNKNOWN,WHOINCOMEREGION,2015,17.20529,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ARE,COUNTRY,2010,40.82856,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
KNA,COUNTRY,2012,7.93877,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
IND,COUNTRY,2019,49.95161,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BEL,COUNTRY,2013,15.80102,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
UNKNOWN,WHOINCOMEREGION,2019,17.31527,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GTM,COUNTRY,2015,25.41907,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SVN,COUNTRY,2013,20.46695,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
JPN,COUNTRY,2013,11.98234,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CZE,COUNTRY,2017,16.99135,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
KIR,COUNTRY,2010,7.23337,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SVK,COUNTRY,2016,17.98092,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
EMR,REGION,2010,48.96963,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SUR,COUNTRY,2012,12.91211,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
AFR,REGION,2011,31.30445,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CHL,COUNTRY,2016,21.85589,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MDA,COUNTRY,2015,13.28213,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BHR,COUNTRY,2018,54.04209,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
NZL,COUNTRY,2013,7.60625,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ECU,COUNTRY,2017,15.44152,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
EST,COUNTRY,2011,7.89846,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
IND,COUNTRY,2013,57.88676,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
NPL,COUNTRY,2016,39.14058,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GEO,COUNTRY,2019,21.66136,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
DEU,COUNTRY,2015,11.37812,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
VEN,COUNTRY,2012,20.4116,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
EGY,COUNTRY,2017,57.64674,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MRT,COUNTRY,2015,53.21714,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LMI_AFR,WHOINCOMEREGION,2018,31.08591,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COL,COUNTRY,2012,16.1637,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
FJI,COUNTRY,2017,7.31402,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ISL,COUNTRY,2015,7.26133,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MNE,COUNTRY,2013,21.98777,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CHE,COUNTRY,2014,11.6199,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MHL,COUNTRY,2016,7.2666,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SSD,COUNTRY,2015,22.35678,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
62,UNREGION,2010,53.19223,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
NAM,COUNTRY,2013,11.85483,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LBY,COUNTRY,2014,28.66728,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MDG,COUNTRY,2018,18.53258,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
KWT,COUNTRY,2016,55.15757,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BWA,COUNTRY,2011,15.39241,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
AMR,REGION,2018,12.73992,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MWI,COUNTRY,2017,20.06645,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
TTO,COUNTRY,2010,9.90518,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SRB,COUNTRY,2015,26.04226,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HTI,COUNTRY,2016,11.12925,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
PHL,COUNTRY,2019,19.82249,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
THA,COUNTRY,2011,23.51391,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MMR,COUNTRY,2018,26.67039,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PHL,COUNTRY,2013,27.53159,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
VUT,COUNTRY,2013,8.31014,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LUX,COUNTRY,2016,9.26985,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
543,UNREGION,2015,8.6194,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
FJI,COUNTRY,2012,7.81556,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GHA,COUNTRY,2018,42.4183,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
GNB,COUNTRY,2013,40.35179,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BGR,COUNTRY,2017,21.63416,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
UKR,COUNTRY,2017,11.62984,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
IRN,COUNTRY,2017,35.16224,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ATG,COUNTRY,2014,8.49694,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PRY,COUNTRY,2012,14.22509,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ATG,COUNTRY,2013,7.88034,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
543,UNREGION,2010,8.65099,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CHE,COUNTRY,2016,9.98995,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SVK,COUNTRY,2014,19.52392,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GBR,COUNTRY,2015,11.32583,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
DNK,COUNTRY,2010,13.71884,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
AUS,COUNTRY,2010,9.24171,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CMR,COUNTRY,2014,51.66189,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CAF,COUNTRY,2015,28.77606,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
FJI,COUNTRY,2011,6.92739,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HUN,COUNTRY,2015,16.95258,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GRD,COUNTRY,2016,10.72859,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ARE,COUNTRY,2012,45.15208,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ARG,COUNTRY,2018,13.44251,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MCO,COUNTRY,2014,9.97134,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BHR,COUNTRY,2014,49.93401,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
LUX,COUNTRY,2017,10.22794,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
KEN,COUNTRY,2013,9.96375,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
LMI_EUR,WHOINCOMEREGION,2018,20.02732,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
TON,COUNTRY,2015,7.25668,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CHN,COUNTRY,2013,64.92525,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MMR,COUNTRY,2010,30.23417,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ATG,COUNTRY,2016,9.09229,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
THA,COUNTRY,2016,27.19966,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GLOBAL,GLOBAL,2019,29.34245,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HI_EMR,WHOINCOMEREGION,2011,53.20216,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
AUT,COUNTRY,2019,12.41997,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
TUR,COUNTRY,2013,23.45171,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ARE,COUNTRY,2017,44.44963,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
DEU,COUNTRY,2011,17.2879,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
LMI_AFR,WHOINCOMEREGION,2011,33.72509,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
JPN,COUNTRY,2013,14.1684,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ITA,COUNTRY,2013,19.69073,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TLS,COUNTRY,2013,21.11583,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
WSM,COUNTRY,2012,7.84394,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HI_WPR,WHOINCOMEREGION,2019,12.99458,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MDV,COUNTRY,2017,12.51763,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AZE,COUNTRY,2019,24.64286,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ECU,COUNTRY,2013,17.70578,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MNG,COUNTRY,2018,37.60954,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
POL,COUNTRY,2014,24.34543,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
747,UNREGION,2010,30.52277,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
KHM,COUNTRY,2016,18.78769,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PAK,COUNTRY,2010,58.24859,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MNE,COUNTRY,2014,21.99419,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
KIR,COUNTRY,2016,8.03999,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GNQ,COUNTRY,2010,24.24799,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ESP,COUNTRY,2013,9.8603,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ZWE,COUNTRY,2011,13.26777,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
513,UNREGION,2011,13.6621,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NLD,COUNTRY,2014,12.92972,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BHS,COUNTRY,2013,5.07954,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GHA,COUNTRY,2018,57.01964,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MCO,COUNTRY,2017,9.62937,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
DNK,COUNTRY,2019,10.7049,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
GUY,COUNTRY,2012,11.29343,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HRV,COUNTRY,2010,21.64045,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
WSM,COUNTRY,2012,7.84394,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BOL,COUNTRY,2012,28.0023,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PRK,COUNTRY,2016,54.04956,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CUB,COUNTRY,2016,20.62394,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
AFG,COUNTRY,2013,73.01433,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CZE,COUNTRY,2015,17.5159,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AUS,COUNTRY,2011,8.20064,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HRV,COUNTRY,2012,19.64296,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LSO,COUNTRY,2015,20.42411,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ARM,COUNTRY,2019,36.23722,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
202,UNREGION,2010,31.60355,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BEN,COUNTRY,2010,31.57007,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
GUY,COUNTRY,2013,10.54649,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HI_AMR,WHOINCOMEREGION,2018,8.68019,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ARG,COUNTRY,2010,12.11283,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BLR,COUNTRY,2015,15.68929,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HTI,COUNTRY,2014,10.61477,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CHL,COUNTRY,2010,21.16421,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BGR,COUNTRY,2015,22.0185,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LMI_EMR,WHOINCOMEREGION,2019,42.55256,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ARG,COUNTRY,2012,12.11793,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
COL,COUNTRY,2014,17.21034,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SWE,COUNTRY,2010,6.6376,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BEL,COUNTRY,2011,14.25831,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BRB,COUNTRY,2017,10.24462,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
JAM,COUNTRY,2018,18.73894,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BDI,COUNTRY,2019,27.98342,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LBY,COUNTRY,2018,28.91463,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
JAM,COUNTRY,2016,14.83788,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
IRQ,COUNTRY,2017,38.85521,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GAB,COUNTRY,2011,31.22934,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
COL,COUNTRY,2017,18.15679,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BRN,COUNTRY,2017,6.89405,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
YEM,COUNTRY,2018,43.93613,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
NOR,COUNTRY,2015,8.20933,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
202,UNREGION,2010,35.76763,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
AFR,REGION,2014,35.67112,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TZA,COUNTRY,2010,15.45167,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CYP,COUNTRY,2012,16.22805,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BFA,COUNTRY,2012,39.64476,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CHL,COUNTRY,2012,23.79966,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
DMA,COUNTRY,2015,8.8134,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
RUS,COUNTRY,2016,8.95058,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BGR,COUNTRY,2010,25.43177,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LAO,COUNTRY,2015,24.17537,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TGO,COUNTRY,2011,35.81539,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
HRV,COUNTRY,2011,22.76593,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
EGY,COUNTRY,2011,60.20175,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MDA,COUNTRY,2018,13.69558,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SOM,COUNTRY,2017,14.4805,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MLT,COUNTRY,2014,13.10525,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
IND,COUNTRY,2015,50.47951,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HI_EMR,WHOINCOMEREGION,2019,57.05913,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SDN,COUNTRY,2011,23.40094,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CZE,COUNTRY,2014,19.02739,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LBR,COUNTRY,2012,40.01104,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CMR,COUNTRY,2016,59.19735,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
